duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,result
2,tcp,smtp,SF,1519,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,15,103,0.93,0.13,0.07,0.02,0.00,0.00,0.00,0.00,normal.
3,tcp,smtp,SF,1652,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,16,104,0.94,0.12,0.06,0.02,0.00,0.00,0.00,0.00,normal.
7,tcp,smtp,SF,933,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,17,105,0.94,0.12,0.06,0.02,0.00,0.00,0.00,0.00,normal.
5,tcp,smtp,SF,1410,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,18,106,0.94,0.11,0.06,0.02,0.00,0.00,0.00,0.00,normal.
2,tcp,smtp,SF,1141,342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,19,107,0.95,0.11,0.05,0.02,0.00,0.00,0.00,0.00,normal.
16,tcp,telnet,SF,353,43258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,20,1,0.05,0.15,0.05,0.00,0.00,0.00,0.00,0.00,normal.
5,tcp,smtp,SF,11603,1432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,21,108,0.90,0.14,0.05,0.02,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,733,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,22,109,0.91,0.14,0.05,0.02,0.00,0.00,0.00,0.00,normal.
2,tcp,smtp,SF,761,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,23,110,0.91,0.13,0.04,0.02,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1041,344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,24,111,0.92,0.12,0.04,0.02,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1618,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,25,112,0.92,0.12,0.04,0.02,0.00,0.00,0.00,0.00,normal.
52,tcp,smtp,SF,1041,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,26,113,0.92,0.12,0.04,0.02,0.00,0.00,0.00,0.00,normal.
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,27,2,0.07,0.11,0.04,0.00,0.04,0.50,0.00,0.00,normal.
6,tcp,other,SF,748,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,28,1,0.04,0.14,0.04,0.00,0.04,0.00,0.00,0.00,normal.
1,tcp,other,SF,740,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,29,1,0.03,0.17,0.07,0.00,0.03,0.00,0.00,0.00,normal.
1,tcp,other,SF,383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,30,1,0.03,0.20,0.10,0.00,0.03,0.00,0.00,0.00,normal.
1,tcp,other,SF,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,31,1,0.03,0.23,0.13,0.00,0.03,0.00,0.00,0.00,normal.
46,tcp,smtp,SF,1907,378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.50,0.00,0.00,1.00,0.00,1.00,32,114,0.78,0.22,0.03,0.02,0.03,0.00,0.00,0.00,normal.
0,tcp,other,SF,1153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,33,1,0.03,0.24,0.15,0.00,0.03,0.00,0.00,0.00,normal.
6,tcp,other,SF,7012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00,34,1,0.03,0.26,0.18,0.00,0.03,0.00,0.00,0.00,normal.
0,tcp,other,SF,1342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,35,1,0.03,0.29,0.20,0.00,0.03,0.00,0.00,0.00,normal.
0,tcp,other,SF,9311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00,36,1,0.03,0.31,0.22,0.00,0.03,0.00,0.00,0.00,normal.
0,tcp,other,SF,2056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,37,1,0.03,0.32,0.24,0.00,0.03,0.00,0.00,0.00,normal.
0,tcp,other,SF,7233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.20,1.00,0.00,38,1,0.03,0.34,0.26,0.00,0.03,0.00,0.00,0.00,normal.
0,tcp,other,SF,768,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.25,1.00,0.00,39,1,0.03,0.36,0.28,0.00,0.03,0.00,0.00,0.00,normal.
0,tcp,other,SF,3676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.33,1.00,0.00,40,1,0.03,0.38,0.30,0.00,0.03,0.00,0.00,0.00,normal.
0,tcp,other,SF,8737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.17,1.00,0.00,41,1,0.02,0.39,0.32,0.00,0.02,0.00,0.00,0.00,normal.
0,tcp,other,SF,5929,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,42,1,0.02,0.40,0.33,0.00,0.02,0.00,0.00,0.00,normal.
3,tcp,other,SF,8173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00,43,1,0.02,0.42,0.35,0.00,0.02,0.00,0.00,0.00,normal.
0,tcp,other,SF,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,44,1,0.02,0.43,0.36,0.00,0.02,0.00,0.00,0.00,normal.
71,tcp,smtp,SF,2110,375,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,0.75,45,115,0.58,0.42,0.02,0.02,0.02,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1727,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,46,116,0.59,0.41,0.02,0.02,0.02,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,739,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,47,117,0.60,0.40,0.02,0.02,0.02,0.00,0.00,0.00,normal.
2,tcp,smtp,SF,11384,1434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,48,118,0.60,0.40,0.02,0.02,0.02,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,748,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,49,53,0.02,0.41,0.35,0.04,0.02,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,259,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,50,54,0.04,0.40,0.36,0.04,0.02,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,7321,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,51,55,0.06,0.39,0.37,0.04,0.02,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,11580,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,52,56,0.08,0.38,0.38,0.04,0.02,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,786,339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,53,119,0.57,0.38,0.02,0.02,0.02,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,2465,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,54,120,0.57,0.37,0.02,0.02,0.02,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1079,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,55,121,0.58,0.36,0.02,0.02,0.02,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,21536,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,56,122,0.59,0.36,0.02,0.02,0.02,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,622,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,57,123,0.60,0.35,0.02,0.02,0.02,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,2319,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,58,124,0.60,0.34,0.02,0.02,0.02,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1218,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,59,125,0.61,0.34,0.02,0.02,0.02,0.00,0.00,0.00,normal.
23,tcp,ftp,SF,272,903,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,60,2,0.03,0.33,0.02,0.00,0.02,0.00,0.00,0.00,normal.
4,tcp,smtp,SF,1196,341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0.00,0.00,0.00,0.00,1.00,0.00,1.00,61,126,0.61,0.33,0.02,0.02,0.02,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1389,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,62,127,0.61,0.32,0.02,0.02,0.02,0.00,0.00,0.00,normal.
30,tcp,telnet,SF,205,3978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,63,3,0.05,0.32,0.02,0.00,0.02,0.33,0.00,0.00,normal.
1,tcp,smtp,SF,907,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,64,128,0.61,0.31,0.02,0.02,0.02,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,2335,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,65,129,0.62,0.31,0.02,0.02,0.02,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1022,377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,66,130,0.62,0.30,0.02,0.02,0.02,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1702,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,67,131,0.63,0.30,0.01,0.02,0.01,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,2045,338,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,68,132,0.63,0.29,0.01,0.02,0.01,0.00,0.00,0.00,normal.
0,tcp,finger,SF,10,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,69,5,0.01,0.30,0.01,0.40,0.01,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1221,339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00,70,133,0.63,0.30,0.01,0.02,0.01,0.00,0.00,0.00,normal.
3,tcp,smtp,SF,12499,1433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,71,134,0.63,0.30,0.01,0.01,0.01,0.00,0.00,0.00,normal.
42,tcp,telnet,SF,758,343450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,72,4,0.06,0.29,0.01,0.00,0.01,0.25,0.00,0.00,normal.
1,tcp,smtp,SF,1243,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,73,135,0.63,0.29,0.01,0.01,0.01,0.00,0.00,0.00,normal.
0,tcp,finger,SF,8,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,74,6,0.03,0.28,0.01,0.33,0.01,0.00,0.00,0.00,normal.
3,tcp,smtp,SF,1131,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,75,136,0.63,0.28,0.01,0.01,0.01,0.00,0.00,0.00,normal.
24,tcp,telnet,SF,612,235008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,76,5,0.07,0.28,0.01,0.00,0.01,0.20,0.00,0.00,normal.
0,tcp,smtp,SF,649,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,77,137,0.62,0.27,0.01,0.01,0.01,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,941,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,78,138,0.63,0.27,0.01,0.01,0.01,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,584,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,79,139,0.63,0.27,0.01,0.01,0.01,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1313,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,80,140,0.64,0.26,0.01,0.01,0.01,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,3654,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,81,141,0.64,0.26,0.01,0.01,0.01,0.00,0.00,0.00,normal.
23,tcp,ftp,SF,274,903,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,82,3,0.04,0.26,0.01,0.00,0.01,0.00,0.00,0.00,normal.
0,tcp,finger,SF,12,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,83,7,0.04,0.25,0.01,0.29,0.01,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,750,340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00,84,142,0.63,0.25,0.01,0.01,0.01,0.00,0.00,0.00,normal.
2,tcp,smtp,SF,743,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,85,143,0.64,0.25,0.01,0.01,0.01,0.00,0.00,0.00,normal.
2,tcp,smtp,SF,1494,415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,86,144,0.64,0.24,0.01,0.01,0.01,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,653,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,87,145,0.64,0.24,0.01,0.01,0.01,0.00,0.00,0.00,normal.
3,tcp,smtp,SF,999,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,88,146,0.65,0.24,0.01,0.01,0.01,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1748,411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,89,147,0.65,0.24,0.01,0.01,0.01,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,5344,377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,90,148,0.66,0.23,0.01,0.01,0.01,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,845,344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,91,149,0.66,0.23,0.01,0.01,0.01,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,719,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,92,150,0.66,0.23,0.01,0.01,0.01,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,678,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,93,151,0.67,0.23,0.01,0.01,0.01,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,856,340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,94,152,0.67,0.22,0.01,0.01,0.01,0.00,0.00,0.00,normal.
23,tcp,ftp,SF,275,903,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,95,4,0.04,0.22,0.01,0.00,0.01,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1092,339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,96,153,0.67,0.22,0.01,0.01,0.01,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1147,342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,97,154,0.67,0.22,0.01,0.01,0.01,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1285,373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,98,155,0.67,0.21,0.01,0.01,0.01,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1635,415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,99,156,0.68,0.21,0.01,0.01,0.01,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1060,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,100,157,0.68,0.21,0.01,0.01,0.01,0.00,0.00,0.00,normal.
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,1,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,domain_u,SF,44,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2,1,0.50,1.00,0.50,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3,2,0.67,0.67,0.67,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,domain_u,SF,45,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4,2,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,domain_u,SF,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,5,3,0.60,0.40,0.60,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,domain_u,SF,44,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6,4,0.67,0.33,0.67,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,domain_u,SF,35,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7,5,0.71,0.29,0.71,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,domain_u,SF,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,8,6,0.75,0.25,0.75,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,9,3,0.33,0.22,0.33,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,10,4,0.40,0.20,0.40,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11,5,0.45,0.18,0.45,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,domain_u,SF,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,12,7,0.58,0.17,0.58,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,13,6,0.46,0.15,0.46,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,domain_u,SF,45,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,14,8,0.57,0.14,0.57,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,15,7,0.47,0.13,0.47,0.00,0.00,0.00,0.00,0.00,normal.
64,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16,8,0.50,0.12,0.50,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,domain_u,SF,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,17,9,0.53,0.12,0.53,0.00,0.00,0.00,0.00,0.00,normal.
75,udp,domain_u,SF,30,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,18,10,0.56,0.11,0.06,0.00,0.00,0.00,0.00,0.00,normal.
86,udp,domain_u,SF,42,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,19,11,0.58,0.11,0.05,0.00,0.00,0.00,0.00,0.00,normal.
0,icmp,urp_i,SF,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,20,1,0.05,0.15,0.05,0.00,0.00,0.00,0.00,0.00,normal.
0,icmp,urp_i,SF,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,21,2,0.10,0.14,0.10,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,domain_u,SF,43,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,22,12,0.55,0.14,0.45,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,domain_u,SF,43,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,23,13,0.57,0.13,0.48,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,24,9,0.38,0.12,0.38,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,25,10,0.40,0.12,0.40,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,domain_u,SF,45,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,26,14,0.54,0.12,0.46,0.00,0.00,0.00,0.00,0.00,normal.
